,SK_ID,FLAG_DOCUMENT_21,FLAG_PHONE,YEARS_BUILD_AVG,COMMONAREA_AVG,LIVE_CITY_NOT_WORK_CITY,REG_CITY_NOT_LIVE_CITY,LIVINGAPARTMENTS_MEDI,FLAG_DOCUMENT_10,FLAG_DOCUMENT_17,AMT_GOODS_PRICE
54,303664,0,1,,,0,0,,0,0,909000€
55,303666,0,0,,,0,0,,0,0,463500€
56,303669,0,0,,,0,0,,0,0,1287000€
57,303683,0,1,,,0,0,,0,0,1125000€
58,303688,0,0,0.6872,0.0132,0,0,0.0855,0,0,540000€
59,303694,0,0,,,0,0,,0,0,585000€
60,303701,0,0,,,1,0,,0,0,450000€
61,303710,0,0,,,0,0,,0,0,144000€
62,303712,0,1,,,1,0,,0,0,45000€
63,303713,0,0,,,0,0,,0,0,675000€
64,303719,0,0,,,0,0,,0,0,459000€
65,303721,0,0,,,0,0,,0,0,405000€
66,303722,0,0,,,0,0,,0,0,45000€
67,303724,0,1,0.7959999999999999,0.1093,0,0,0.3506,0,0,787500€
68,303726,0,1,,,1,0,,0,0,675000€
69,303732,0,0,,,0,0,,0,0,450000€
70,303733,0,0,,,0,0,,0,0,535500€
71,303735,0,0,,,0,0,,0,0,270000€
72,303747,0,0,0.6668,0.0062,0,0,0.0419,0,0,315000€
73,303751,0,0,,,0,1,,0,0,616500€
74,303753,0,0,0.8232,0.017,0,0,0.1018,0,0,283500€
75,303756,0,1,,,0,0,,0,0,522000€
76,303766,0,1,,,1,1,,0,0,679500€
77,303769,0,0,,,0,1,,0,0,238500€
78,303781,0,0,0.8028,0.0142,0,0,0.1539,0,0,675000€
79,303782,0,0,,,0,1,,0,0,270000€
80,303785,0,0,,,0,0,,0,0,675000€
81,303789,0,0,0.66,0.0298,0,0,0.0641,0,0,378000€
82,303792,0,0,,,0,0,,0,0,337500€
83,303796,0,1,0.7076,,0,0,,0,0,720000€
84,303802,0,0,,,0,0,,0,0,180000€
85,303803,0,0,,,0,0,,0,0,675000€
86,303805,0,0,,,0,0,,0,0,382500€
87,303807,0,0,,,0,0,,0,0,252000€
88,303808,0,0,,,0,0,,0,0,1147500€
89,303810,0,1,0.83,0.032,0,0,0.0641,0,0,148500€
90,303820,0,0,0.7892,0.0504,0,0,0.1462,0,0,270000€
91,303826,0,1,,,1,0,,0,0,450000€
92,303831,0,0,,,0,1,,0,0,1984500€
93,303832,0,0,0.6668,0.0318,0,0,0.0581,0,0,450000€
94,303836,0,1,0.8164,0.0285,0,0,0.0949,0,0,720000€
95,303844,0,0,,,0,0,,0,0,463500€
96,303846,0,0,0.8164,0.0898,0,0,0.2035,0,0,238500€
97,303847,0,1,,,1,0,,0,0,531000€
98,303849,0,0,,,0,1,,0,0,751500€
99,303851,0,0,,,0,0,,0,0,1012500€
100,303859,0,0,,,0,0,,0,0,157500€
101,303864,0,1,0.6940000000000001,0.0,0,0,0.1018,0,0,360000€
102,303881,0,0,0.9932,0.0605,0,0,0.0693,0,0,202500€
103,303883,0,0,,,1,0,,0,0,1012500€
104,303886,0,0,,,0,0,,0,0,450000€
105,303887,0,1,,,0,0,,0,0,229500€
106,303894,0,0,,,0,0,,0,0,675000€
107,303897,0,1,0.83,0.017,1,0,0.0624,0,0,180000€
108,303903,0,0,,,0,0,,0,0,679500€
109,303910,0,1,,,0,0,,0,0,90000€
110,303912,0,0,0.8096,0.0372,0,0,0.1197,0,0,243000€
111,303917,0,1,0.7484,0.0,0,0,0.1231,0,0,675000€
112,303923,0,0,,,0,0,,0,0,225000€
113,303927,0,0,,,0,0,,0,0,450000€
114,303930,0,0,,,0,1,,0,0,450000€
115,303934,0,0,,,0,0,,0,0,432000€
116,303936,0,1,,,1,0,,0,0,144000€
117,303943,0,0,,,0,0,,0,0,472500€
118,303944,0,1,,,0,0,,0,0,679500€
119,303945,0,0,0.8028,0.0509,0,0,0.1907,0,0,225000€
120,303948,0,0,,,0,0,,0,0,162000€
121,303950,0,0,,,1,0,,0,0,270000€
122,303953,0,0,,,0,0,,0,0,427500€
123,303955,0,0,0.8164,0.0283,0,0,0.0932,0,0,675000€
124,303958,0,0,0.8572,0.0076,0,0,0.0385,0,0,900000€
125,303960,0,1,0.7552,0.0257,0,0,0.0351,0,0,103500€
126,303970,0,0,,,0,0,,0,0,225000€
127,303973,0,0,0.8504,,0,0,,0,0,454500€
128,303974,0,0,,,1,0,,0,0,423000€
129,303976,0,1,0.728,0.0154,0,0,0.1026,0,0,913500€
130,303979,0,1,0.7959999999999999,0.0021,0,0,0.1231,0,0,450000€
131,303988,0,0,,,0,0,,0,0,787500€
132,303993,0,1,,,0,0,,0,0,225000€
133,303999,0,0,,,0,0,,0,0,270000€
134,304001,0,0,0.7484,,0,0,,0,0,643500€
135,304004,0,1,,,1,0,,0,0,900000€
136,304008,0,1,,,0,0,,0,0,270000€
137,304009,0,0,,,0,1,,0,0,765000€
138,304010,0,1,,,0,0,,0,0,972000€
139,304016,0,0,,,1,0,,0,0,1057500€
140,304022,0,0,,,0,0,,0,0,454500€
141,304033,0,0,0.7348,,0,0,,0,0,328500€
142,304037,0,0,0.8232,0.0492,0,0,0.2078,0,0,463500€
143,304042,0,0,,,0,1,,0,0,171000€
144,304043,0,0,0.6668,0.0076,0,0,0.0684,0,0,742500€
145,304045,0,1,,,0,1,,0,0,157500€
146,304046,0,1,,,1,0,,0,0,1125000€
147,304047,0,0,,,0,0,,0,0,1539000€
148,304048,0,0,0.6396,0.005,0,0,0.0513,0,0,225000€
149,304051,0,0,0.7484,0.0369,1,0,0.1231,0,0,450000€
150,304052,0,0,,,0,0,,0,0,1080000€
151,304053,0,0,0.626,0.0069,0,0,0.040999999999999995,0,0,225000€
152,304054,0,0,,,1,0,,0,0,913500€
153,304060,0,0,0.7552,0.0,0,0,0.1231,0,0,675000€
154,304061,0,0,,,0,0,,0,0,225000€
155,304064,0,1,,,0,0,,0,0,67500€
156,304068,0,0,,,1,0,,0,0,630000€
157,304071,0,0,,,1,0,,0,0,922500€
158,304072,0,0,,,0,0,,0,0,450000€
159,304073,0,0,0.6328,0.1041,0,0,0.0941,0,0,247500€
160,304074,0,0,,,0,0,,0,0,1008000€
161,304076,0,0,0.66,0.0105,1,0,0.0992,0,0,405000€
162,304079,0,0,0.8028,0.0582,0,0,0.0599,0,0,688500€
163,304086,0,1,,,0,1,,0,0,765000€
164,304094,0,1,0.8844,0.0136,0,0,0.077,0,0,225000€
165,304095,0,0,,,0,0,,0,0,675000€
166,304097,0,1,,,0,0,,0,0,454500€
167,304099,0,0,,,0,0,,0,0,882000€
168,304101,0,0,,,1,0,,0,0,270000€
169,304103,0,0,,,0,0,,0,0,459000€
170,304110,0,0,,,0,0,,0,0,162000€
171,304118,0,1,,,1,0,,0,0,1003500€
172,304120,0,0,,,0,0,,0,0,1125000€
173,304123,0,1,,,0,0,,0,0,297000€
174,304124,0,0,0.6804,,0,0,0.077,0,0,684000€
175,304125,0,0,,,0,0,,0,0,450000€
176,304129,0,0,,,1,0,,0,0,675000€
177,304139,0,0,,,0,0,,0,0,1075500€
178,304143,0,0,,,1,0,,0,0,180000€
179,304148,0,1,,,0,0,,0,0,675000€
180,304152,0,0,,,1,0,,0,0,346500€
181,304160,0,1,,,1,0,,0,0,1260000€
182,304161,0,0,0.7892,0.0773,0,1,0.0923,0,0,679500€
183,304165,0,0,0.7959999999999999,0.1644,0,0,0.0829,0,0,1800000€
184,304167,0,1,0.762,,0,0,0.0941,0,0,994500€
185,304168,0,0,,,0,0,,0,0,238500€
186,304174,0,0,0.6464,0.0046,1,1,0.0205,0,0,1305000€
187,304177,0,0,,,0,0,,0,0,58500€
188,304178,0,1,,,0,0,,0,0,679500€
189,304179,0,0,,,0,0,,0,0,270000€
190,304192,0,0,0.7008,0.1795,0,0,0.0821,0,0,180000€
191,304197,0,0,0.8504,0.0115,0,0,0.0419,0,0,697500€
192,304207,0,1,,,0,0,,0,0,270000€
193,304214,0,0,,,0,0,,0,0,135000€
194,304218,0,0,,,0,0,,0,0,247500€
195,304225,0,0,,,0,1,,0,0,603000€
196,304229,0,0,,,1,0,,0,0,450000€
197,304230,0,0,,,0,0,,0,0,702000€
198,304232,0,1,,,0,0,,0,0,450000€
199,304233,0,0,0.728,,1,0,0.1,0,0,720000€
200,304235,0,0,,,0,0,,0,0,265500€
201,304238,0,0,,,1,0,,0,0,567000€
202,304239,0,0,0.9184,,0,0,0.0308,0,0,675000€
203,304245,0,0,0.7212,0.034,0,0,0.1385,0,0,225000€
204,304249,0,0,,,0,0,,0,0,225000€
205,304254,0,0,,,0,0,,0,0,1206000€
206,304258,0,0,0.6804,0.0485,0,0,0.0547,0,0,675000€
207,304259,0,0,,,0,0,,0,0,225000€
208,304260,0,0,0.8368,0.0,0,0,0.1642,0,0,270000€
209,304266,0,1,,,0,0,,0,0,135000€
210,304267,0,0,,,0,0,,0,0,135000€
211,304268,0,0,,,0,0,,0,0,360000€
212,304270,0,0,,,1,0,,0,0,675000€
213,304272,0,0,0.7688,0.1064,0,0,0.0855,0,0,706500€
214,304273,0,0,,,0,1,,0,0,1183500€
215,304276,0,0,,,0,0,,0,0,450000€
216,304277,0,1,,,0,0,,0,0,675000€
217,304278,0,0,0.6872,0.0715,0,0,0.0547,0,0,162000€
218,304284,0,0,,,0,0,,0,0,135000€
219,304288,0,0,0.7348,0.0056,0,0,0.0804,0,0,450000€
220,304290,0,0,0.7008,0.0508,0,0,0.1308,0,0,346500€
221,304296,0,1,,,1,0,,0,0,225000€
222,304298,0,0,,,0,0,,0,0,315000€
223,304301,0,1,0.83,0.0743,1,0,0.1026,0,0,1350000€
224,304302,0,1,,,0,0,,0,0,450000€
225,304309,0,0,,,0,0,,0,0,675000€
226,304310,0,0,0.5852,0.0029,0,1,0.0257,0,0,270000€
227,304315,0,0,0.7824,0.0538,0,0,0.0923,0,0,225000€
228,304316,0,0,,,1,0,,0,0,454500€
229,304319,0,1,,,0,0,,0,0,675000€
230,304331,0,1,,,0,0,,0,0,405000€
231,304333,0,0,,,0,0,,0,0,454500€
232,304339,0,0,,0.0,0,1,,0,0,1440000€
233,304340,0,0,0.7552,,0,0,0.0,0,0,180000€
234,304345,0,1,,,0,0,,0,0,180000€
235,304347,0,0,0.5920000000000001,0.0046,0,0,0.0205,0,0,463500€
236,304349,0,1,0.7959999999999999,0.0603,0,0,0.2343,0,0,450000€
237,304351,0,0,,,0,0,,0,0,63000€
238,304357,0,0,,,0,0,,0,0,139500€
239,304364,0,0,,,0,0,,0,0,981000€
240,304366,0,0,,,1,0,,0,0,630000€
241,304367,0,0,0.8096,0.0501,0,0,0.2078,0,0,225000€
242,304371,0,0,0.7076,0.0318,0,0,0.1402,0,0,450000€
243,304372,0,0,0.7688,0.0,0,0,0.0641,0,0,288000€
244,304376,0,0,,,0,0,,0,0,540000€
245,304377,0,1,,,0,0,,0,0,1035000€
246,304381,0,0,0.8572,0.1291,0,0,0.0693,0,0,567000€
247,304383,0,1,,,0,0,,0,0,225000€
248,304390,0,1,0.8232,0.0,0,0,0.0684,0,0,846000€
249,304401,0,1,,,0,0,,0,0,225000€
250,304403,0,0,,,0,0,,0,0,900000€
251,304405,0,0,,,0,0,,0,0,450000€
252,304407,0,1,,,1,0,,0,0,315000€
253,304417,0,0,,,1,0,,0,0,382500€
254,304423,0,0,,,0,0,,0,0,994500€
255,304430,0,0,0.626,,0,0,,0,0,405000€
256,304432,0,1,0.8436,0.0626,0,0,0.1454,0,0,679500€
257,304434,0,1,,,0,0,,0,0,540000€
258,304437,0,0,,,0,0,,0,0,270000€
259,304442,0,0,,,0,0,,0,0,382500€
260,304446,0,1,0.8572,0.125,0,0,0.0812,0,0,1350000€
261,304447,0,1,0.6532,0.009000000000000001,0,0,0.0684,0,0,900000€
262,304449,0,0,0.4152,0.0014,0,0,0.0111,0,0,679500€
263,304452,0,0,,,0,0,,0,0,1125000€
264,304461,0,0,,,0,0,,0,0,463500€
265,304464,0,0,,,0,0,,0,0,1125000€
266,304467,0,0,,,0,0,,0,0,454500€
267,304468,0,0,,,0,1,,0,0,1575000€
268,304473,0,0,,,0,0,,0,0,675000€
269,304476,0,1,0.7552,0.0175,0,0,0.0718,0,0,135000€
270,304479,0,1,0.8504,0.0673,0,0,0.0847,0,0,900000€
271,304480,0,0,,,0,0,,0,0,756000€
272,304490,0,0,0.7959999999999999,0.0168,0,0,0.1026,0,0,225000€
273,304495,0,1,,,1,0,,0,0,450000€
274,304498,0,0,0.8368,0.0013,0,0,0.0761,0,0,585000€
275,304509,0,0,0.762,0.0151,0,0,0.11199999999999999,0,0,135000€
276,304513,0,0,,,0,0,,0,0,540000€
277,304524,0,1,,,0,0,,0,0,679500€
278,304527,0,0,0.8912,0.0221,0,0,0.0975,0,0,472500€
279,304531,0,0,0.8164,0.1875,0,0,0.0915,0,0,225000€
280,304532,0,0,,,0,0,,0,0,450000€
281,304533,0,0,0.9796,0.0797,0,0,0.1625,0,0,148500€
282,304534,0,1,0.83,0.0701,0,0,0.2805,0,0,324000€
283,304542,0,0,,,0,0,,0,0,355500€
284,304543,0,1,,,0,0,,0,0,360000€
285,304544,0,0,0.7688,,0,0,0.0923,0,0,225000€
286,304545,0,0,0.7076,0.0091,0,0,0.0479,0,0,900000€
287,304547,0,0,,,0,0,,0,0,247500€
288,304560,0,0,,,0,0,,0,0,360000€
289,304561,0,0,0.6804,0.0,0,0,0.0676,0,0,1350000€
290,304563,0,0,,,1,0,,0,0,450000€
291,304567,0,0,,,0,0,,0,0,225000€
292,304574,0,0,0.6872,0.0133,0,0,0.0975,0,0,67500€
293,304575,0,0,,,1,0,,0,0,675000€
294,304585,0,0,0.7416,,0,0,0.0214,0,0,675000€
295,304595,0,0,0.7959999999999999,0.0034,0,0,0.0941,0,0,225000€
296,304597,0,1,0.7484,0.0,0,0,0.1231,0,0,450000€
297,304606,0,0,,,0,0,,0,0,225000€
298,304608,0,0,0.9592,0.0455,0,0,0.1753,0,0,135000€
299,304613,0,0,,,0,0,,0,0,220500€
300,304615,0,0,0.7552,0.0087,0,0,0.0479,0,0,225000€
301,304617,0,0,,,0,0,,0,0,229500€
302,304620,0,0,,,1,0,,0,0,315000€
303,304622,0,0,0.7688,0.013000000000000001,1,0,0.1018,0,0,450000€
304,304623,0,0,0.7688,0.2123,0,0,0.1197,0,0,180000€
305,304626,0,0,,,0,1,,0,0,900000€
306,304627,0,0,0.7688,0.0273,0,0,0.1112,0,0,225000€
307,304636,0,0,0.7892,0.0381,0,0,0.106,0,0,900000€
308,304638,0,0,,,1,0,,0,0,549000€
309,304639,0,0,0.728,0.0257,0,0,0.0504,0,0,540000€
310,304642,0,1,0.728,0.0012,0,0,0.0137,0,0,180000€
311,304647,0,1,0.7552,0.0169,0,0,0.0761,0,0,225000€
312,304649,0,1,,,1,0,,0,0,679500€
313,304669,0,0,,,1,0,,0,0,945000€
314,304672,0,0,0.7144,,0,0,0.0599,0,0,450000€
315,304679,0,0,0.7484,0.0112,0,0,0.0513,0,0,238500€
316,304683,0,1,,,1,0,,0,0,225000€
317,304684,0,0,,,0,0,,0,0,279000€
318,304688,0,0,0.9932,0.0031,0,0,0.0616,0,0,180000€
319,304705,0,1,0.7959999999999999,1.0,0,0,0.6405,0,0,720000€
320,304706,0,1,,,1,0,,0,0,562500€
321,304709,0,1,,,0,0,,0,0,675000€
322,304711,0,1,,,1,1,,0,0,225000€
323,304716,0,1,0.7824,0.0084,0,0,0.0513,0,0,337500€
324,304719,0,0,,,0,0,,0,0,315000€
325,304720,0,0,0.626,0.0143,0,0,0.0274,0,0,180000€
326,304721,0,1,,,0,1,,0,0,621000€
327,304722,0,1,,,0,0,,0,0,247500€
328,304725,0,0,0.8912,,0,0,,0,0,103500€
329,304730,0,1,0.8164,0.0713,0,0,0.5601,0,0,342000€
330,304731,0,1,,,0,0,,0,0,675000€
331,304733,0,0,0.7688,0.0265,0,0,0.0573,0,0,675000€
332,304744,0,0,0.8028,0.0193,0,0,0.0547,0,0,450000€
333,304747,0,1,,,1,0,,0,0,513000€
334,304749,0,0,,,1,0,,0,0,315000€
335,304751,0,0,,,0,0,,0,0,477000€
336,304761,0,1,,,0,0,,0,0,675000€
337,304774,0,1,,,0,0,,0,0,427500€
338,304777,0,0,0.7348,,0,0,,0,0,270000€
339,304781,0,0,,,0,0,,0,0,454500€
340,304782,0,0,,,0,0,,0,0,360000€
341,304783,0,0,0.7824,0.0011,0,0,0.0068,0,0,1354500€
342,304785,0,0,,,0,0,,0,0,270000€
343,304791,0,0,1.0,0.042,0,0,0.0231,0,0,477000€
344,304798,0,0,,,0,0,,0,0,360000€
345,304803,0,0,,,0,0,,0,0,1138500€
346,304804,0,0,,,0,0,,0,0,337500€
347,304812,0,1,,,0,0,,0,0,481500€
348,304814,0,0,,,0,0,,0,0,135000€
349,304816,0,1,,,1,0,,0,0,733500€
350,304818,0,0,0.4424,,0,0,0.0333,0,0,238500€
351,304821,0,1,,,1,0,,0,0,90000€
352,304823,0,1,0.7552,0.0,0,0,0.1813,0,0,576000€
353,304824,0,0,0.762,0.0293,0,0,,0,0,450000€
354,304830,0,1,0.8912,0.0162,0,0,0.0376,0,0,2250000€
355,304832,0,0,0.7824,0.1508,0,0,0.2959,0,0,171000€
356,304837,0,0,,,0,0,,0,0,1125000€
357,304840,0,0,0.7484,,0,0,0.0359,0,0,126000€
358,304848,0,0,0.932,,0,0,0.3121,0,0,463500€
359,304849,0,0,,,0,0,,0,0,180000€
360,304856,0,0,0.626,0.0074,0,0,0.0513,0,0,900000€
361,304859,0,1,,,0,0,,0,0,454500€
362,304862,0,0,0.8232,0.1484,0,0,0.1009,0,0,450000€
363,304865,0,1,,,1,0,,0,0,900000€
364,304869,0,0,,,0,0,,0,0,342000€
365,304870,0,0,,,0,0,,0,0,216000€
366,304872,0,1,0.6804,0.0079,0,0,0.0684,0,0,247500€
367,304873,0,1,,,0,0,,0,0,900000€
368,304879,0,1,,,0,1,,0,0,1575000€
369,304882,0,0,,,1,0,,0,0,1125000€
370,304886,0,0,0.7416,0.0,0,0,0.0735,0,0,900000€
371,304888,0,0,,,0,0,,0,0,697500€
372,304889,0,0,,,0,0,,0,0,679500€
373,304893,0,1,0.626,0.0037,0,0,,0,0,450000€
374,304895,0,0,0.8232,0.0398,0,0,0.0881,0,0,675000€
375,304899,0,0,,,0,0,,0,0,693000€
376,304900,0,0,,,0,0,,0,0,913500€
377,304904,0,0,,,1,1,,0,0,675000€
378,304908,0,0,,,0,0,,0,0,585000€
379,304909,0,0,,,0,1,,0,0,675000€
380,304912,0,0,,,0,0,,0,0,720000€
381,304914,0,1,0.7144,,0,0,0.3027,0,0,1129500€
382,304919,0,0,,,0,0,,0,0,657000€
383,304927,0,0,,,0,0,,0,0,832500€
384,304932,0,0,0.5036,0.0103,0,0,0.0368,0,0,364500€
385,304933,0,0,,,0,0,,0,0,450000€
386,304936,0,0,,,1,0,,0,0,1350000€
387,304941,0,0,,,0,1,,0,0,225000€
388,304943,0,0,0.762,0.0118,0,0,0.1018,0,0,360000€
389,304944,0,0,,,0,0,,0,0,459000€
390,304945,0,0,,,0,0,,0,0,900000€
391,304950,0,0,,,0,0,,0,0,166500€
392,304952,0,0,0.728,0.0222,0,0,0.1873,0,0,225000€
393,304964,0,0,,,0,0,,0,0,454500€
394,304965,0,0,,,0,0,,0,0,211500€
395,304974,0,0,,,0,0,,0,0,540000€
396,304975,0,0,0.8436,0.17800000000000002,0,0,0.342,0,0,238500€
397,304980,0,0,,,0,1,,0,0,373500€
398,304989,0,0,,,1,1,,0,0,180000€
399,304990,0,0,0.8232,0.0203,0,0,0.0941,0,0,675000€
400,304998,0,0,0.8096,,1,0,0.0513,0,0,472500€
401,305000,0,0,,,1,0,,0,0,900000€
402,305003,0,1,0.728,0.0412,0,0,0.2847,0,0,450000€
403,305005,0,0,,,0,0,,0,0,360000€
404,305006,0,1,,,0,0,,0,0,450000€
405,305012,0,0,,,0,0,,0,0,495000€
406,305013,0,0,,,1,0,,0,0,720000€
407,305016,0,1,,,0,0,,0,0,1800000€
408,305032,0,0,,,0,0,,0,0,675000€
409,305033,0,0,0.9524,0.0381,1,0,0.0504,0,0,405000€
410,305035,0,0,0.6804,0.0129,0,0,0.0898,0,0,90000€
411,305038,0,0,,,0,0,,0,0,189000€
412,305039,0,0,,,0,0,,0,0,252000€
413,305040,0,1,0.7212,0.1306,0,0,0.0855,0,0,1125000€
414,305041,0,0,0.6192,0.0017,0,0,0.0103,0,0,837000€
415,305042,0,0,0.4084,0.0,0,0,0.0,0,0,364500€
416,305043,0,0,,,0,0,,0,0,454500€
417,305045,0,0,,,0,0,,0,0,135000€
418,305047,0,0,0.7756,0.0774,0,0,0.3694,0,0,688500€
419,305049,0,1,,,0,0,,0,0,144000€
420,305050,0,0,0.7552,0.0312,0,0,0.1077,0,0,1363500€
421,305052,0,0,,,0,0,,0,0,679500€
422,305053,0,0,,,0,0,,0,0,1125000€
423,305054,0,0,,,0,0,,0,0,810000€
424,305055,0,0,,,0,0,,0,0,337500€
425,305058,0,1,0.6736,0.0005,0,0,0.0701,0,0,450000€
426,305067,0,0,,,0,0,,0,0,612000€
427,305068,0,0,,,0,0,,0,0,1125000€
428,305073,0,0,,,0,0,,0,0,1125000€
429,305075,0,0,,,0,0,,0,0,450000€
430,305077,0,0,,,1,0,,0,0,450000€
431,305078,0,0,,,0,0,,0,0,450000€
432,305084,0,0,,,0,1,,0,0,301500€
433,305086,0,0,,,1,1,,0,0,225000€
434,305087,0,0,,,0,0,,0,0,112500€
435,305095,0,0,,,0,0,,0,0,126000€
436,305098,0,0,,,0,0,,0,0,328500€
437,305099,0,0,,,0,0,,0,0,373500€
438,305101,0,0,,,0,1,,0,0,360000€
439,305104,0,0,,,0,0,,0,0,688500€
440,305112,0,1,,,0,0,,0,0,1350000€
441,305120,0,1,,,0,0,,0,0,450000€
442,305124,0,0,,,0,0,,0,0,688500€
443,305128,0,0,,,0,0,,0,0,450000€
444,305131,0,0,,,1,0,,0,0,589500€
445,305136,0,1,,,0,0,,0,0,1125000€
446,305137,0,0,,,1,1,,0,0,1120500€
447,305138,0,1,,,1,0,,0,0,225000€
448,305144,0,1,0.6872,0.0247,0,0,0.0564,0,0,270000€
449,305146,0,1,,,0,0,,0,0,913500€
450,305149,0,1,,,0,0,,0,0,54000€
451,305152,0,0,,,1,0,,0,0,423000€
452,305153,0,0,,,1,0,,0,0,382500€
453,305156,0,1,,,0,0,,0,0,463500€
454,305161,0,0,,,1,0,,0,0,945000€
455,305166,0,0,,,0,0,,0,0,90000€
456,305169,0,0,0.6668,0.0545,0,0,0.040999999999999995,0,0,1084500€
457,305171,0,0,,,0,1,,0,0,225000€
458,305172,0,0,0.8164,0.0114,0,0,0.0513,0,0,675000€
459,305176,0,0,,,0,0,,0,0,450000€
460,305181,0,0,0.7824,0.0177,0,0,0.0599,0,0,454500€
461,305187,0,0,,,0,0,,0,0,1350000€
462,305188,0,0,0.8436,0.0115,1,0,0.0889,0,0,675000€
463,305189,0,1,0.626,,0,0,0.0103,0,0,238500€
464,305192,0,0,0.8232,0.0141,0,0,0.0624,0,0,337500€
465,305197,0,0,0.6872,0.0339,1,0,0.1189,0,0,1350000€
466,305200,0,0,,,0,0,,0,0,180000€
467,305202,0,0,,,0,0,,0,0,225000€
468,305212,0,1,0.6464,0.2648,0,0,0.1625,0,0,387000€
469,305216,0,0,,,0,1,,0,0,90000€
470,305217,0,1,,,0,0,,0,0,1080000€
471,305219,0,0,,,1,0,,0,0,292500€
472,305221,0,0,,,0,0,,0,0,405000€
473,305224,0,0,0.6668,0.0107,0,0,0.1009,0,0,171000€
474,305227,0,0,,,0,1,,0,0,225000€
475,305230,0,0,,,0,0,,0,0,1093500€
476,305243,0,0,,,0,0,,0,0,225000€
477,305244,0,0,,,1,0,,0,0,1215000€
478,305246,0,0,,,0,0,,0,0,90000€
479,305248,0,1,,,0,0,,0,0,270000€
480,305250,0,0,,,0,0,,0,0,900000€
481,305257,0,0,0.8504,0.0731,0,0,0.0932,0,0,463500€
482,305259,0,0,0.8572,0.14400000000000002,1,0,0.2317,0,0,1278000€
483,305269,0,1,0.7484,,0,0,,0,0,900000€
484,305270,0,0,,,0,1,,0,0,945000€
485,305274,0,0,0.7076,0.1043,0,0,0.27699999999999997,0,0,225000€
486,305275,0,0,0.7959999999999999,,1,1,0.0017,0,0,450000€
487,305277,0,1,0.7959999999999999,0.0299,0,0,0.0923,0,0,2250000€
488,305287,0,0,,,1,0,,0,0,270000€
489,305290,0,0,0.7416,0.0,0,0,0.0599,0,0,270000€
490,305295,0,1,0.7144,0.1668,1,0,0.0398,0,0,1800000€
491,305297,0,1,,,0,0,,0,0,67500€
492,305305,0,0,,,0,1,,0,0,540000€
493,305312,0,1,,,0,0,,0,0,180000€
494,305316,0,0,,,1,0,,0,0,270000€
495,305317,0,0,0.762,0.0071,1,0,0.0513,0,0,180000€
496,305318,0,0,0.7552,0.0106,1,0,0.0599,0,0,247500€
497,305319,0,0,,,0,0,,0,0,477000€
498,305336,0,0,,,0,1,,0,0,243000€
499,305337,0,0,0.7348,0.0217,0,0,0.1189,0,0,225000€
500,305349,0,0,0.7959999999999999,0.0075,0,0,0.0522,0,0,495000€
501,305350,0,0,,,0,0,,0,0,382500€
502,305351,0,0,,,0,0,,0,0,1800000€
503,305355,0,0,,,0,1,,0,0,135000€
504,305357,0,0,,,0,0,,0,0,373500€
505,305358,0,0,,,0,0,,0,0,450000€
506,305363,0,1,,,0,0,,0,0,225000€
507,305364,0,0,,,0,0,,0,0,369000€
508,305366,0,0,0.8572,0.0,0,0,0.1197,0,0,702000€
509,305378,0,1,,,1,0,,0,0,900000€
510,305380,0,1,,,1,0,,0,0,315000€
511,305384,0,0,,,1,0,,0,0,450000€
512,305385,0,0,,,0,1,,0,0,387000€
513,305387,0,0,0.7552,,1,0,0.077,0,0,765000€
514,305390,0,0,,,0,0,,0,0,90000€
515,305393,0,0,,,0,0,,0,0,157500€
516,305397,0,0,0.8572,,0,0,,0,0,900000€
517,305404,0,0,0.7959999999999999,0.0046,0,0,0.1539,0,0,315000€
518,305416,0,1,,,1,0,,0,0,45000€
519,305420,0,0,,,0,0,,0,0,540000€
520,305429,0,0,,,0,0,,0,0,288000€
521,305437,0,0,0.8232,0.0128,0,0,0.0667,0,0,180000€
522,305445,0,1,,,0,0,,0,0,202500€
523,305446,0,0,0.8096,,0,1,0.0855,0,0,247500€
524,305451,0,0,,,0,0,,0,0,531000€
525,305455,0,0,,,0,0,,0,0,675000€
526,305465,0,1,,,0,0,,0,0,450000€
527,305477,0,0,,,1,0,,0,0,1147500€
528,305480,0,1,0.7144,,0,0,0.0487,0,0,270000€
529,305485,0,0,,,1,0,,0,0,472500€
530,305488,0,0,,,1,1,,0,0,270000€
531,305497,0,0,,,1,0,,0,0,225000€
532,305498,0,0,,,0,0,,0,0,1125000€
533,305499,0,0,,,0,0,,0,0,463500€
534,305500,0,1,,,0,0,,0,0,562500€
535,305502,0,0,,,0,0,,0,0,283500€
536,305506,0,0,,,0,1,,0,0,288000€
537,305512,0,1,0.8776,0.015,0,0,0.0641,0,0,90000€
538,305514,0,1,0.7348,0.0397,0,0,0.2009,0,0,1129500€
539,305517,0,1,0.7756,0.1559,0,0,0.3224,0,0,292500€
540,305519,0,1,0.9728,0.1747,0,0,0.2591,0,0,180000€
541,305520,0,0,,,0,0,,0,0,697500€
542,305527,0,1,,,1,1,,0,0,675000€
543,305528,0,0,0.8096,0.0843,0,0,0.1206,0,0,913500€
544,305545,0,1,0.8640000000000001,0.0557,0,0,0.0,0,0,162000€
545,305546,0,0,,,0,0,,0,0,225000€
546,305553,0,0,,,0,0,,0,0,675000€
547,305554,0,0,,,1,0,,0,0,787500€
